latitude,longitude,area_in_meters,confidence,zone_id
-33.54305535,-70.77903618,387.353,0.8355,Z3
-33.52249027,-70.75507243,108.8591,0.9203,Z3
-33.43528041,-70.73425784,83.4079,0.8509,Z5
-33.43536408,-70.73802965,21.5208,0.7635,Z5
-33.44827739,-70.58548988,156.665,0.8993,Z1
-33.43224832,-70.66702408,6.7144,0.709,Z4
-33.51725874,-70.78424025,46.9769,0.7374,Z3
-33.44395856,-70.59798079,11.5191,0.743,Z1
-33.43267968,-70.72666719,117.6389,0.7057,Z5
-33.41871593,-70.57301395,22.3722,0.7241,Z2
-33.3931616,-70.57983834,153.0532,0.8355,Z2
-33.47318703,-70.75164821,145.3425,0.8419,Z5
-33.50952309,-70.74150137,40.6854,0.7672,Z3
-33.42084552,-70.76648146,10.3448,0.7648,Z5
-33.46985833,-70.73757137,56.0251,0.786,Z5
-33.41365419,-70.57274495,29.434,0.7661,Z2
-33.41725751,-70.54896356,12.2049,0.7255,Z2
-33.54325194,-70.77002107,16.0972,0.6741,Z3
-33.42269767,-70.56518779,35.7349,0.7135,Z2
-33.47334288,-70.72613886,7.5705,0.6701,Z5
-33.43432782,-70.67239587,65.8148,0.7252,Z4
-33.47851123,-70.76026051,13.9688,0.6654,Z5
-33.42470412,-70.59002439,72.2559,0.798,Z1
-33.43137707,-70.647002,22.7887,0.6599,Z4
-33.50514496,-70.79409958,71.3119,0.8168,Z3
-33.39021966,-70.50316131,12.9673,0.6602,Z2
-33.43508971,-70.77563743,18.1347,0.6589,Z5
-33.45087577,-70.66865116,61.8032,0.7803,Z4
-33.43564183,-70.77857535,8.2323,0.7049,Z5
-33.40256475,-70.52451524,47.8054,0.6776,Z2
-33.5179681,-70.78995244,24.8955,0.712,Z3
-33.47293192,-70.72456972,18.4914,0.6855,Z5
-33.42935986,-70.75302772,82.9989,0.7081,Z5
-33.4038961,-70.57841072,72.5242,0.6915,Z2
-33.43672983,-70.73199094,87.0154,0.7936,Z5
-33.42776605,-70.56231274,25.5201,0.6876,Z2
-33.43392917,-70.73692605,15.3483,0.7972,Z5
-33.42324106,-70.74524034,56.4379,0.7029,Z5
-33.4266488,-70.76746859,57.2864,0.8467,Z5
-33.42093535,-70.55161793,77.8405,0.8782,Z2
-33.49453542,-70.75144192,19.2012,0.6503,Z3
-33.41960901,-70.54990088,227.9114,0.8191,Z2
-33.45973171,-70.73233695,90.3845,0.768,Z5
-33.44966704,-70.76670625,84.9467,0.6524,Z5
-33.40269688,-70.55039143,103.3222,0.8524,Z2
-33.42745838,-70.55044427,83.7852,0.8907,Z2
-33.425642,-70.73636201,29.0571,0.7645,Z5
-33.49394392,-70.76190465,58.9694,0.735,Z3
-33.49217848,-70.74574873,161.7586,0.8367,Z3
-33.50691105,-70.75989199,16.1199,0.7222,Z3
-33.42205555,-70.72295001,77.8082,0.7971,Z5
-33.48855744,-70.78055182,71.0931,0.8032,Z3
-33.51935273,-70.77761211,44.1926,0.798,Z3
-33.46005341,-70.74047582,162.3348,0.8281,Z5
-33.41849264,-70.53165151,201.0702,0.7978,Z2
-33.50844086,-70.75240813,32.9212,0.6832,Z3
-33.40361582,-70.51147984,155.273,0.8849,Z2
-33.39487816,-70.56954338,174.0281,0.8904,Z2
-33.51911707,-70.79545733,77.3108,0.8944,Z3
-33.4185286,-70.5651347,21.1835,0.6715,Z2
-33.43348799,-70.76723383,10.7366,0.6865,Z5
-33.40436585,-70.52208394,262.7934,0.8506,Z2
-33.48746574,-70.76151761,36.8929,0.8223,Z3
-33.41587235,-70.5465495,10.7639,0.6566,Z2
-33.50753295,-70.76241513,67.1327,0.8196,Z3
-33.43777852,-70.67545807,102.2707,0.8662,Z4
-33.46384999,-70.73738079,78.3866,0.8764,Z5
-33.43418889,-70.73921937,139.1524,0.8139,Z5
-33.53978718,-70.77864205,33.3051,0.7589,Z3
-33.46572743,-70.74538847,46.5376,0.757,Z5
-33.39763208,-70.55696097,108.346,0.8111,Z2
-33.43147821,-70.76691337,9.6293,0.7083,Z5
-33.43148165,-70.74690339,61.7352,0.8098,Z5
-33.52098713,-70.79587437,75.625,0.736,Z3
-33.49488112,-70.75185039,27.3714,0.6892,Z3
-33.44428337,-70.66910883,101.6207,0.8088,Z4
-33.42048459,-70.53042776,23.7926,0.7768,Z2
-33.42499693,-70.75249446,163.8652,0.7612,Z5
-33.44641712,-70.65734859,66.2867,0.7135,Z4
-33.46286795,-70.76432065,63.209,0.7898,Z5
-33.40057162,-70.51635824,152.3307,0.8493,Z2
-33.5134375,-70.7827246,33.4782,0.8387,Z3
-33.50482776,-70.78481839,13.8856,0.7755,Z3
-33.47237376,-70.73614552,70.8009,0.7566,Z5
-33.46226492,-70.75412108,119.7426,0.7403,Z5
-33.46413949,-70.75409857,188.224,0.777,Z5
-33.52822065,-70.7905483,92.9747,0.8806,Z3
-33.42351441,-70.75237942,37.3041,0.6566,Z5
-33.42604188,-70.74089013,25.9351,0.8338,Z5
-33.43453351,-70.76441777,9.0341,0.6514,Z5
-33.42527125,-70.7246837,6.8693,0.6644,Z5
-33.52997736,-70.79078358,40.2623,0.6503,Z3
-33.54652255,-70.76672418,72.113,0.8101,Z3
-33.43619396,-70.67330971,234.0266,0.8521,Z4
-33.45373046,-70.76836105,129.1079,0.7457,Z5
-33.52827729,-70.76525483,117.5851,0.7488,Z3
-33.43045402,-70.75191405,20.2978,0.7796,Z5
-33.43184617,-70.73167412,17.9505,0.6878,Z5
-33.43339246,-70.64114959,31.0826,0.6929,Z4
-33.43173497,-70.78191271,100.7087,0.8783,Z5
-33.50546933,-70.776098,60.9591,0.796,Z3
-33.4385919,-70.7283406,90.3493,0.8322,Z5
-33.45609986,-70.67793028,94.3386,0.8281,Z4
-33.42936837,-70.55666323,215.9606,0.8166,Z2
-33.49129024,-70.75788228,152.4057,0.8963,Z3
-33.42631832,-70.59321331,379.858,0.9006,Z1
-33.44710278,-70.76049068,18.2712,0.6694,Z5
-33.45771912,-70.73245092,20.537,0.7202,Z5
-33.42855251,-70.73439139,40.8707,0.683,Z5
-33.47711303,-70.74338672,14.5778,0.688,Z5
-33.5444446,-70.77163167,70.8265,0.8539,Z3
-33.52415189,-70.77687411,7.72,0.702,Z3
-33.42540041,-70.54657764,15.0316,0.7786,Z2
-33.46569587,-70.76812135,22.3732,0.666,Z5
-33.41228132,-70.57223349,372.2404,0.849,Z2
-33.50094107,-70.78666244,14.3224,0.7316,Z3
-33.43832717,-70.76389527,75.8618,0.7196,Z5
-33.43867066,-70.58170278,18.3654,0.7844,Z1
-33.43918542,-70.66395216,9.8034,0.684,Z4
-33.42921688,-70.75281847,126.8426,0.7603,Z5
-33.52390601,-70.77970681,5.5585,0.6755,Z3
-33.4288049,-70.79000838,10.7678,0.6683,Z5
-33.42656274,-70.75007686,55.0889,0.7692,Z5
-33.53481024,-70.76257564,4.0047,0.7075,Z3
-33.43692041,-70.77616712,67.0643,0.8334,Z5
-33.52115511,-70.78615326,11.5763,0.7356,Z3
-33.52314337,-70.75231205,113.1145,0.6627,Z3
-33.45980792,-70.77593156,32.0729,0.6826,Z5
-33.40977883,-70.50706993,77.8952,0.8768,Z2
-33.43672739,-70.61746513,47.0801,0.7097,Z1
-33.46259757,-70.66109559,561.9824,0.8563,Z4
-33.42446438,-70.61173876,531.2864,0.7521,Z1
-33.4479527,-70.74620021,26.999,0.7061,Z5
-33.43278755,-70.72713856,154.8041,0.8247,Z5
-33.54973084,-70.76336091,9.9792,0.7593,Z3
-33.43127402,-70.73939389,59.3634,0.7793,Z5
-33.51758926,-70.75286413,31.8299,0.8033,Z3
-33.52604616,-70.77487013,136.2906,0.7906,Z3
-33.44941884,-70.75124145,44.6905,0.7077,Z5
-33.50652894,-70.78084653,89.2955,0.7348,Z3
-33.53335472,-70.79434894,24.1,0.721,Z3
-33.43165028,-70.59716037,826.8649,0.9339,Z1
-33.43108358,-70.76782075,8.8184,0.6801,Z5
-33.42040266,-70.75749006,32.4328,0.776,Z5
-33.39290708,-70.53797861,53.4833,0.7129,Z2
-33.43832236,-70.72911488,36.56,0.8248,Z5
-33.39095285,-70.57401565,72.2732,0.7825,Z2
-33.54393247,-70.78376623,159.9279,0.799,Z3
-33.42365442,-70.5495656,513.4066,0.8813,Z2
-33.45113583,-70.76342911,183.6054,0.7942,Z5
-33.44641153,-70.58431136,38.3441,0.7822,Z1
-33.47785167,-70.73336674,14.6602,0.7492,Z5
-33.41280203,-70.56111848,27.0173,0.7616,Z2
-33.4458296,-70.74768804,142.3871,0.7586,Z5
-33.50853655,-70.76431458,86.419,0.8674,Z3
-33.47991166,-70.7371818,35.5044,0.7218,Z5
-33.45138234,-70.73154093,205.3808,0.8279,Z5
-33.40678368,-70.55451701,60.1344,0.7579,Z2
-33.52857143,-70.76780563,63.5861,0.6988,Z3
-33.45829306,-70.74876818,206.1724,0.8257,Z5
-33.44362408,-70.60109252,67.0752,0.7705,Z1
-33.47622613,-70.755299,27.186,0.6856,Z5
-33.51873926,-70.78474151,26.7125,0.8146,Z3
-33.45725882,-70.66761675,39.4524,0.6544,Z4
-33.46359303,-70.67648524,283.8352,0.8376,Z4
-33.4481017,-70.78007943,114.0547,0.8891,Z5
-33.46709206,-70.73954292,17.8682,0.6842,Z5
-33.43452965,-70.72819935,98.4367,0.7625,Z5
-33.45144439,-70.73735685,93.7584,0.8409,Z5
-33.53608201,-70.78889146,62.2575,0.8165,Z3
-33.4553793,-70.75614611,41.5264,0.7033,Z5
-33.4203025,-70.74568777,15.4858,0.7109,Z5
-33.46478327,-70.74505354,109.6281,0.8237,Z5
-33.44574556,-70.7204181,134.8644,0.9021,Z5
-33.46021493,-70.73030745,262.7558,0.8461,Z5
-33.51284689,-70.77074824,158.7071,0.838,Z3
-33.50284618,-70.74118155,27.7296,0.7832,Z3
-33.43303952,-70.78333487,739.5525,0.8697,Z5
-33.5442219,-70.76158898,33.0436,0.8218,Z3
-33.42089793,-70.57778045,105.3577,0.7046,Z2
-33.44700502,-70.59783196,17.0148,0.7593,Z1
-33.47220555,-70.74681522,49.3063,0.6712,Z5
-33.46223834,-70.74694989,106.9117,0.8487,Z5
-33.5058855,-70.77610494,98.9242,0.7386,Z3
-33.46435574,-70.66477198,205.1269,0.8691,Z4
-33.39105406,-70.55533737,12.7423,0.6654,Z2
-33.44408901,-70.76415548,13.7067,0.6559,Z5
-33.46529621,-70.74965706,20.2242,0.7013,Z5
-33.41080209,-70.54103546,24.5244,0.832,Z2
-33.42161425,-70.76394448,23.1511,0.6584,Z5
-33.46784841,-70.75032569,63.2198,0.817,Z5
-33.426295,-70.72937609,140.5491,0.8179,Z5
-33.54887582,-70.77182015,111.6518,0.9149,Z3
-33.41603319,-70.54268339,80.6423,0.8859,Z2
-33.45125487,-70.7438041,216.4113,0.9324,Z5
-33.44936427,-70.73490769,83.962,0.8413,Z5
-33.51905248,-70.78747128,149.5472,0.7921,Z3
-33.41690202,-70.52187177,102.3524,0.8538,Z2
-33.41619002,-70.52287519,45.4862,0.7808,Z2
-33.50423039,-70.76032372,14.4373,0.7766,Z3
-33.43185568,-70.76873358,77.2429,0.6671,Z5
-33.53638239,-70.76364879,389.0398,0.9259,Z3
-33.43763011,-70.76695036,27.8989,0.6525,Z5
-33.45506112,-70.65934609,100.826,0.71,Z4
-33.46131674,-70.73502709,74.6319,0.8596,Z5
-33.45925909,-70.73920403,64.9647,0.7945,Z5
-33.54444824,-70.76864585,13.4835,0.6784,Z3
-33.51159544,-70.78041005,24.2795,0.654,Z3
-33.53806482,-70.78982541,30.1358,0.7399,Z3
-33.47371225,-70.7904267,296.1379,0.6522,Z5
-33.44538472,-70.67455097,259.2147,0.8688,Z4
-33.50095856,-70.79573283,24.6916,0.761,Z3
-33.45602587,-70.76043549,24.6182,0.7088,Z5
-33.45129919,-70.74121106,15.1718,0.6675,Z5
-33.40905094,-70.53907995,167.342,0.8273,Z2
-33.4926197,-70.74630831,13.799,0.6771,Z3
-33.52105306,-70.76574412,30.158,0.7125,Z3
-33.46870936,-70.65053277,38.7839,0.7909,Z4
-33.42197295,-70.75483961,25.3081,0.6709,Z5
-33.42716534,-70.57218374,160.3257,0.8878,Z2
-33.39868316,-70.5459695,18.5953,0.7354,Z2
-33.48681513,-70.75285455,112.073,0.8432,Z3
-33.43626645,-70.61743042,18.4048,0.7189,Z1
-33.51206129,-70.81118452,11.9723,0.674,Z3
-33.43559941,-70.66577989,232.335,0.8263,Z4
-33.42350856,-70.55708628,20.1136,0.7786,Z2
-33.44371832,-70.73435659,76.0016,0.8714,Z5
-33.40050352,-70.55631446,193.6603,0.8162,Z2
-33.53753697,-70.7760268,14.1742,0.7105,Z3
-33.43365891,-70.58642667,828.6536,0.9003,Z1
-33.47473293,-70.79777578,79.1592,0.8135,Z5
-33.48696759,-70.75778309,31.2476,0.7764,Z3
-33.4040442,-70.55141278,160.1895,0.8083,Z2
-33.42799717,-70.56468658,123.7561,0.8951,Z2
-33.47946364,-70.74942328,100.5981,0.7626,Z5
-33.40929498,-70.5416558,11.7456,0.6561,Z2
-33.3974014,-70.52467312,38.6842,0.7531,Z2
-33.4495774,-70.74817102,27.7412,0.7682,Z5
-33.46368648,-70.73251255,33.8428,0.7586,Z5
-33.42991813,-70.72925062,61.1241,0.8488,Z5
-33.39141504,-70.52852189,68.0834,0.8203,Z2
-33.48887617,-70.74536591,117.1853,0.8431,Z3
-33.47076877,-70.73038271,6.7874,0.6832,Z5
-33.42068356,-70.575032,223.9314,0.8546,Z2
-33.51602762,-70.77370203,256.4285,0.806,Z3
-33.4243825,-70.53070345,40.6972,0.7466,Z2
-33.46578493,-70.6418759,129.4273,0.8588,Z4
-33.51848911,-70.78035907,25.8486,0.6935,Z3
-33.44225448,-70.72299481,85.622,0.8815,Z5
-33.43776741,-70.73257314,55.3945,0.8517,Z5
-33.49669892,-70.75985943,127.0974,0.8178,Z3
-33.48522751,-70.76188128,12.8921,0.7093,Z3
-33.50638696,-70.76468805,1009.3176,0.9164,Z3
-33.42982188,-70.55945562,80.1061,0.8328,Z2
-33.49845601,-70.75470744,7.8162,0.755,Z3
-33.44968244,-70.63116657,55.4676,0.7385,Z4
-33.49998998,-70.76844189,128.7558,0.7586,Z3
-33.42577248,-70.57101097,106.5084,0.8852,Z2
-33.48633658,-70.77253934,18.8827,0.6924,Z3
-33.41379273,-70.53951711,63.2083,0.6917,Z2
-33.39460282,-70.51123924,23.5755,0.7843,Z2
-33.51246766,-70.77584979,140.6243,0.7951,Z3
-33.43339337,-70.73203801,25.2177,0.7473,Z5
-33.42218262,-70.53700544,35.6916,0.6919,Z2
-33.51908332,-70.75871391,49.9087,0.7637,Z3
-33.40789717,-70.55414332,56.6156,0.8334,Z2
-33.4141471,-70.55302346,26.9659,0.675,Z2
-33.42231304,-70.72732156,49.4735,0.6559,Z5
-33.49798609,-70.74204678,131.3801,0.7341,Z3
-33.50958924,-70.76861134,26.2227,0.7718,Z3
-33.52212807,-70.77971473,39.4152,0.6939,Z3
-33.45222952,-70.73437034,13.6582,0.6881,Z5
-33.47791652,-70.75167739,162.078,0.8146,Z5
-33.52531931,-70.79583029,123.9786,0.7973,Z3
-33.42570456,-70.72171545,8.4941,0.6869,Z5
-33.42194989,-70.75638753,56.5738,0.8509,Z5
-33.42760388,-70.7672745,15.5713,0.7554,Z5
-33.44967642,-70.61224094,54.2248,0.8887,Z1
-33.4134534,-70.57445361,12.0583,0.7146,Z2
-33.4484405,-70.72614755,10.322,0.7156,Z5
-33.51619296,-70.78018618,31.0107,0.8051,Z3
-33.41524105,-70.59815812,45.662,0.7255,Z1
-33.53385276,-70.79680981,69.7722,0.857,Z3
-33.42453764,-70.57543632,33.1404,0.7438,Z2
-33.53535807,-70.79528728,36.0836,0.7679,Z3
-33.41514425,-70.54313056,65.2333,0.8465,Z2
-33.47417109,-70.73263239,58.5133,0.7121,Z5
-33.41419621,-70.53578122,28.401,0.7976,Z2
-33.47565456,-70.74119851,108.8547,0.8402,Z5
-33.48672833,-70.77691631,15.3463,0.6544,Z3
-33.5487942,-70.79430154,18.7446,0.7286,Z3
-33.39992705,-70.52224239,11.4342,0.7643,Z2
-33.51801537,-70.78985238,11.2546,0.664,Z3
-33.54299441,-70.77152856,48.7414,0.7507,Z3
-33.43101083,-70.72853054,28.8355,0.7377,Z5
-33.43445061,-70.73295638,37.964,0.777,Z5
-33.45986124,-70.74812404,67.2068,0.8141,Z5
-33.53801865,-70.78627385,39.9186,0.7098,Z3
-33.43829501,-70.609445,133.892,0.8748,Z1
-33.41509779,-70.55714669,35.922,0.7686,Z2
-33.54551414,-70.77081072,103.6937,0.8762,Z3
-33.51266619,-70.75535523,42.6918,0.852,Z3
-33.44899753,-70.73023273,115.8218,0.8133,Z5
-33.40439428,-70.55429165,10.3199,0.6848,Z2
-33.4121921,-70.51831223,83.5323,0.7678,Z2
-33.46766371,-70.6373073,69.7661,0.8126,Z4
-33.44812261,-70.63858395,70.5961,0.6577,Z4
-33.46337406,-70.78314026,307.1272,0.904,Z5
-33.41845173,-70.53377232,68.992,0.7655,Z2
-33.46014034,-70.72184992,50.7846,0.7965,Z5
-33.46219222,-70.64527158,83.8171,0.7502,Z4
-33.41122009,-70.53504247,110.0176,0.7751,Z2
-33.44577699,-70.73819775,27.764,0.6541,Z5
-33.39619084,-70.54025528,67.5538,0.7556,Z2
-33.42760887,-70.5645062,12.8892,0.6526,Z2
-33.42457413,-70.77753502,14.2031,0.8047,Z5
-33.42236951,-70.74803563,90.9505,0.8098,Z5
-33.4920781,-70.7495296,11.0329,0.662,Z3
-33.43885828,-70.75197328,24.2847,0.7681,Z5
-33.53145766,-70.78296328,88.1543,0.7872,Z3
-33.51535748,-70.80835155,6.6478,0.6598,Z3
-33.43370697,-70.72392976,61.6361,0.7732,Z5
-33.53099339,-70.79627319,56.8645,0.8111,Z3
-33.44690388,-70.60119899,46.1321,0.7011,Z1
-33.43155551,-70.72733846,228.7686,0.8685,Z5
-33.43632483,-70.5955635,96.6583,0.8784,Z1
-33.3951836,-70.51325125,274.3913,0.8931,Z2
-33.42564997,-70.7282909,7.7143,0.6902,Z5
-33.43763936,-70.61444367,174.7638,0.705,Z1
-33.39010745,-70.53113808,41.4936,0.7111,Z2
-33.52592737,-70.77085462,244.7361,0.864,Z3
-33.44694725,-70.76156451,167.7544,0.8425,Z5
-33.45603614,-70.7628109,13.7021,0.6588,Z5
-33.45631722,-70.76570319,80.8391,0.8325,Z5
-33.39814837,-70.54988234,158.4534,0.7798,Z2
-33.46367782,-70.73724092,78.5041,0.7602,Z5
-33.53644899,-70.76982968,84.2648,0.7822,Z3
-33.49598274,-70.75247331,19.7735,0.8124,Z3
-33.4702233,-70.73832622,15.9282,0.6702,Z5
-33.43746177,-70.61448753,26.2164,0.8005,Z1
-33.42569629,-70.56345856,83.5622,0.8546,Z2
-33.49766438,-70.77798956,12.8042,0.7076,Z3
-33.52262481,-70.75975644,138.2877,0.843,Z3
-33.46069359,-70.73383755,11.6104,0.689,Z5
-33.51110393,-70.78259464,41.1015,0.7257,Z3
-33.44690338,-70.72041082,51.8075,0.8018,Z5
-33.44737299,-70.60977575,22.5626,0.7117,Z1
-33.50518588,-70.76121155,122.0509,0.8116,Z3
-33.46476518,-70.74861496,65.341,0.783,Z5
-33.41846692,-70.59166692,136.4271,0.7308,Z1
-33.44816535,-70.72924622,7.6645,0.6704,Z5
-33.47734556,-70.72408005,59.7623,0.804,Z5
-33.51170229,-70.78086587,209.2177,0.852,Z3
-33.51903346,-70.76520179,128.3953,0.9218,Z3
-33.49595926,-70.77283804,61.7197,0.7148,Z3
-33.44592093,-70.66406522,338.2624,0.8173,Z4
-33.53529618,-70.74549571,23.2148,0.7228,Z3
-33.40459329,-70.5606582,10.1709,0.6587,Z2
-33.42918055,-70.54595555,118.2017,0.8644,Z2
-33.45035544,-70.66536942,31.5063,0.825,Z4
-33.39627535,-70.5277414,342.2055,0.8694,Z2
-33.53273394,-70.77055514,71.0828,0.8351,Z3
-33.46835149,-70.67871074,21.079,0.6907,Z4
-33.47091415,-70.75175473,33.4168,0.6619,Z5
-33.4546449,-70.64057655,276.6878,0.7763,Z4
-33.46555243,-70.63513065,33.6906,0.7639,Z4
-33.44943036,-70.61053863,27.4907,0.6674,Z1
-33.50946065,-70.78267872,203.6621,0.7675,Z3
-33.47607542,-70.74656017,105.343,0.8229,Z5
-33.50885557,-70.77900588,7.5039,0.6731,Z3
-33.45912423,-70.64212394,246.9475,0.8266,Z4
-33.54701853,-70.7604896,69.5891,0.8631,Z3
-33.500774,-70.77812255,315.5817,0.8997,Z3
-33.47646094,-70.72941499,73.6078,0.8426,Z5
-33.48533728,-70.75432383,72.9583,0.8369,Z3
-33.4335563,-70.63206984,299.0986,0.9202,Z4
-33.44205141,-70.58593355,42.5582,0.7814,Z1
-33.39162705,-70.51952854,21.7374,0.6974,Z2
-33.44243235,-70.67528768,127.2895,0.77,Z4
-33.44441299,-70.66952825,168.1683,0.7785,Z4
-33.41100001,-70.58736474,328.0312,0.888,Z1
-33.50001641,-70.74666351,24.3841,0.7418,Z3
-33.45024726,-70.74592401,31.9096,0.6571,Z5
-33.41611407,-70.54989779,167.742,0.842,Z2
-33.43913488,-70.65363718,779.4481,0.8898,Z4
-33.48892744,-70.77914416,92.2711,0.8607,Z3
-33.43255151,-70.64512612,70.5721,0.7692,Z4
-33.4905457,-70.78121027,36.6586,0.6872,Z3
-33.42349581,-70.60960004,387.3517,0.7819,Z1
-33.45962292,-70.7514381,177.6447,0.8099,Z5
-33.44753143,-70.63300985,131.5915,0.7427,Z4
-33.46451159,-70.65078278,103.7264,0.9007,Z4
-33.46468017,-70.74667646,140.1884,0.7891,Z5
-33.43751524,-70.66771071,428.36,0.9036,Z4
-33.45828407,-70.79083319,30886.0907,0.9512,Z5
-33.42300103,-70.58963041,16.201,0.7261,Z1
-33.45516817,-70.72003102,95.9953,0.7549,Z5
-33.54591617,-70.77578413,25.2059,0.7349,Z3
-33.45164148,-70.72845831,77.484,0.8,Z5
-33.47473057,-70.76743953,12.9562,0.6574,Z5
-33.42764361,-70.7323219,52.8782,0.7554,Z5
-33.49181067,-70.76372041,71.1989,0.7981,Z3
-33.45804505,-70.72398955,33.0381,0.7005,Z5
-33.42506687,-70.75414451,66.4676,0.7379,Z5
-33.42944217,-70.75479798,47.4255,0.7008,Z5
-33.41109376,-70.51452692,31.9781,0.7751,Z2
-33.46474802,-70.77300931,39.0112,0.7367,Z5
-33.52599881,-70.7700638,19.2554,0.7093,Z3
-33.42186657,-70.73508811,37.8732,0.6963,Z5
-33.44564374,-70.75621337,168.1095,0.7942,Z5
-33.42358819,-70.56942006,14.2407,0.7032,Z2
-33.52307213,-70.79363863,148.4437,0.8298,Z3
-33.49553866,-70.76220416,77.5942,0.8409,Z3
-33.46918997,-70.63200066,38.34,0.8034,Z4
-33.42297712,-70.59781863,283.3906,0.9304,Z1
-33.43067333,-70.72077473,13.3524,0.7257,Z5
-33.54044308,-70.78324478,62.8967,0.6524,Z3
-33.47844503,-70.72891218,59.8661,0.708,Z5
-33.54803743,-70.76399702,72.3246,0.8777,Z3
-33.46350257,-70.72360798,39.6893,0.6816,Z5
-33.42993501,-70.73540657,96.3337,0.769,Z5
-33.47424356,-70.7289117,37.2958,0.6904,Z5
-33.45457056,-70.66521109,86.3523,0.794,Z4
-33.4879259,-70.77308734,22.0877,0.7541,Z3
-33.42585662,-70.73818796,63.8777,0.7145,Z5
-33.51152706,-70.78682597,331.6463,0.7884,Z3
-33.46310709,-70.63168693,112.2814,0.8958,Z4
-33.44779751,-70.66849712,68.8808,0.7906,Z4
-33.46928004,-70.75686552,13.8632,0.7146,Z5
-33.43504222,-70.73206369,97.8828,0.7697,Z5
-33.41317777,-70.50825391,37.2048,0.6729,Z2
-33.49203018,-70.74691693,114.386,0.7609,Z3
-33.43158398,-70.74928645,16.1682,0.7122,Z5
-33.54743839,-70.7948884,19.8194,0.7247,Z3
-33.48807161,-70.77613354,165.6735,0.8604,Z3
-33.44643666,-70.58308877,214.3026,0.9017,Z1
-33.44714836,-70.61969333,132.3885,0.7702,Z1
-33.49161705,-70.78239064,124.8264,0.8511,Z3
-33.44990344,-70.60333402,138.1516,0.8233,Z1
-33.44336881,-70.59959126,75.482,0.8657,Z1
-33.50551144,-70.74065802,11.5729,0.681,Z3
-33.51496327,-70.75837214,222.3578,0.8722,Z3
-33.43750435,-70.72284766,90.5342,0.8201,Z5
-33.44384537,-70.58393234,185.8295,0.708,Z1
-33.47204137,-70.7344509,7.7124,0.6898,Z5
-33.4209219,-70.74154022,98.4911,0.7714,Z5
-33.43491652,-70.7274625,57.0797,0.7513,Z5
-33.54877118,-70.76568976,48.5167,0.7847,Z3
-33.48017282,-70.746456,23.469,0.7303,Z3
-33.41251159,-70.53551279,36.573,0.6688,Z2
-33.44435432,-70.74616773,432.0861,0.8788,Z5
-33.49468659,-70.76215815,88.3925,0.7639,Z3
-33.44979632,-70.58038068,147.7705,0.8877,Z1
-33.39003469,-70.53961253,8.784,0.7443,Z2
-33.49004454,-70.75589844,87.6493,0.8222,Z3
-33.4398881,-70.73063261,16.1766,0.7083,Z5
-33.46526358,-70.65459977,12.206,0.7136,Z4
-33.42433177,-70.72675593,59.3167,0.8141,Z5
-33.43836497,-70.6736528,79.2437,0.8724,Z4
-33.52890992,-70.7977932,36.4631,0.7983,Z3
-33.44366561,-70.66959836,46.1634,0.7135,Z4
-33.43394835,-70.74136365,380.8078,0.8643,Z5
-33.43833162,-70.608301,27.2845,0.806,Z1
-33.43812786,-70.66392137,134.0449,0.7035,Z4
-33.54598825,-70.79051855,44.511,0.7586,Z3
-33.51507106,-70.78022738,71.0242,0.7849,Z3
-33.54163653,-70.77380686,11.0551,0.7439,Z3
-33.53243497,-70.79801358,110.8797,0.8624,Z3
-33.50196185,-70.78547607,133.6249,0.9181,Z3
-33.44658582,-70.74144598,50.8402,0.6542,Z5
-33.40992988,-70.51646042,12.0167,0.6547,Z2
-33.54582002,-70.76515983,92.2811,0.7836,Z3
-33.47546643,-70.73001893,198.6377,0.7911,Z5
-33.39075387,-70.53421747,65.1249,0.8842,Z2
-33.53329524,-70.77340305,93.798,0.7926,Z3
-33.53714957,-70.78179774,72.6526,0.8452,Z3
-33.52073909,-70.78180596,56.4072,0.73,Z3
-33.46021223,-70.75467291,50.5618,0.7701,Z5
-33.54507988,-70.77024912,56.9713,0.8077,Z3
-33.46019821,-70.73561074,64.3876,0.7932,Z5
-33.43331472,-70.67591335,122.5977,0.804,Z4
-33.43347752,-70.75568248,82.9493,0.7107,Z5
-33.47535052,-70.74451367,36.3756,0.6526,Z5
-33.46684043,-70.63477418,116.0773,0.8674,Z4
-33.45602257,-70.67264014,278.9333,0.8872,Z4
-33.41750965,-70.5416343,127.3746,0.8329,Z2
-33.43841794,-70.58587806,124.8311,0.8506,Z1
-33.51654795,-70.76143387,46.9029,0.769,Z3
-33.50551859,-70.7956933,68.5947,0.7142,Z3
-33.45891315,-70.75258151,57.8444,0.8023,Z5
-33.43296131,-70.72976347,194.0314,0.8344,Z5
-33.43655857,-70.67270131,104.0558,0.7278,Z4
-33.4696673,-70.73197388,21.4564,0.6624,Z5
-33.44283004,-70.72224046,122.8582,0.7873,Z5
-33.42350158,-70.74994738,145.4056,0.7595,Z5
-33.50444726,-70.74201824,96.1033,0.7173,Z3
-33.48875484,-70.77261929,114.9161,0.764,Z3
-33.45174025,-70.66093513,92.1778,0.6784,Z4
-33.42679985,-70.5621696,214.1116,0.8493,Z2
-33.434006,-70.74244549,8.4965,0.7159,Z5
-33.4413328,-70.59939175,10.6537,0.6529,Z1
-33.40456115,-70.53315289,78.3171,0.7723,Z2
-33.42635307,-70.5380858,94.4729,0.812,Z2
